filename	img_id	split	sentence	swapped_sentence
144328407.jpg	1532	val	A woman wearing a white hat, white top, and orange skirt is jumping in front of some trees.	Some trees is jumping a woman wearing a white hat, white top, and orange skirt in front of.
144328407.jpg	1532	val	Woman dressed in sandals, skirt and hat jumping in front of a blooming lilac bush.	"""A blooming lilac bush dressed in sandals, skirt and hat jumping in front of Woman."""
144328407.jpg	1532	val	A woman in a blue hat and yellow skirt is jumping in an area with lilacs.	An area with lilacs is jumping a woman in a blue hat and yellow skirt.
144328407.jpg	1532	val	A woman wearing a yellow blouse is jumping up in the air in a park.	A park is jumping up in the air a woman wearing a yellow blouse.
144328407.jpg	1532	val	A woman is dancing in front of a shrub.	A shrub is dancing in front of a woman.
1463864223.jpg	1616	val	In the middle of a shopping center, there is a man who is painted gold with a gold bicycle.	A man who is painted gold with a gold bicycle there is in the middle of a shopping center.
1463864223.jpg	1616	val	A man dressed in gold with his gold bike stops to look at the city.	The city stops to look at a man dressed in gold with his gold bike.
1463864223.jpg	1616	val	A man is wearing a gold outfit while standing with his gold bike.	A gold outfit is wearing a man while standing with his gold bike.
1463864223.jpg	1616	val	A man painted in gold with cycle stands in the street.	A cycle painted in gold with man stands in the street.
1463864223.jpg	1616	val	A man in a gold coat has a gold bicycle in the city.	A gold bicycle has a man in a gold coat in the city.
146758244.jpg	1636	val	A baby in a pink sweater looks up at a leafy branch.	A leafy branch looks up at a baby in a pink sweater.
146758244.jpg	1636	val	A baby is looking at a leafy branch.	A leafy branch is looking at a baby.
14868339.jpg	1716	val	Two workers at a train station are cleaning an elevator.	An elevator are cleaning two workers at a train station.
14868339.jpg	1716	val	A custodian is talking to another man by an elevator.	Another man is talking to a custodian by an elevator.
14868339.jpg	1716	val	Two men are in a subway station getting ready to mop.	A subway station are in two men getting ready to mop.
14868339.jpg	1716	val	A janitor about to mop in a train station.	A train station about to mop in a janitor.
149042906.jpg	1727	val	Two barefoot young African boys in brightly colored clothing are sitting on a stone floor, one holding a clear bottle of water with a second, blue bottle on the floor between his legs.	A clear bottle of water are sitting on a stone floor, one holding two barefoot young African boys in brightly colored clothing with a second, blue bottle on the floor between his legs.
149042906.jpg	1727	val	Two small brightly dressed African children with water bottles are sitting on a stone floor.	Two small brightly dressed African children with water bottles are sitting on a stone floor.
149042906.jpg	1727	val	Two little black boys are playing with plastic bottles and having a lot of fun.	Plastic bottles and a lot of fun are playing with two little black boys and.
149042906.jpg	1727	val	Two little black boys sit on the floor holding water bottles.	Water bottles sit on the floor holding two little black boys.
149231190.jpg	1740	val	Many people out enjoying themselves and admiring parked motorcycles at an outdoor event.	Parked motorcycles out enjoying themselves and admiring many people at an outdoor event.
149231190.jpg	1740	val	Green traffic signals light up as people look at motorcycles.	motorcycles light up as people look at Green traffic signals.
149231190.jpg	1740	val	Motorcycles are parked behind a fence on a crowded street.	A fence are parked behind motorcycles on a crowded street.
149231190.jpg	1740	val	People look on to a parking lot full of motorcycles.	A parking lot full of motorcycles look on to People.
149231190.jpg	1740	val	People are gathered at an event in the city.	An event are gathered People at in the city.
1496289999.jpg	1746	val	A person in a red and black jacket with a black backpack scales a mountain face.	A mountain face scales a person in a red and black jacket with a black backpack.
1496289999.jpg	1746	val	Two people are climbing a rock wall with a rope.	A rock wall are climbing two people with a rope.
1496289999.jpg	1746	val	A rock climber climbs a steep mountain.	A steep mountain climbs a rock climber.
1499495021.jpg	1754	val	A dark-haired woman wearing a brown jacket and fatigue bottoms and a balding man wearing a green sweater and blue jeans with a fishing pole, stand at the foot of the surf.	"""A fishing pole stand at the foot of the surf a dark-haired woman wearing a brown jacket and fatigue bottoms and a balding man wearing a green sweater and blue jeans with."""
1499495021.jpg	1754	val	A man and a woman are standing on a shore while the man fishes in the choppy water.	A shore and a man are standing on a man while the woman fishes in the choppy water.
1499495021.jpg	1754	val	A man is fishing in the ocean with a large woman walking to the left.	A large woman is fishing in the ocean with a man walking to the left.
1499495021.jpg	1754	val	Man and woman fishing in the ocean.	Fishing and woman man in the ocean.
1507563902.jpg	1782	val	A girl is doing a trick on a blue trampoline and is in the air.	A blue trampoline is doing a trick on a girl and is in the air.
1507563902.jpg	1782	val	A person is upside down in the air above a trampoline outside.	A trampoline is upside down in the air above a person outside.
1507563902.jpg	1782	val	A child is doing a back flip whilst jumping on a trampoline.	A back flip is doing a child whilst jumping on a trampoline.
1507563902.jpg	1782	val	Someone is flipping on a blue trampoline.	A blue trampoline is flipping on Someone.
155014252.jpg	1892	val	Children are riding a swing ride at an amusement park or state fair.	A swing ride are riding children at an amusement park or state fair.
155014252.jpg	1892	val	Children enjoying themselves on an amusement park ride.	Themselves enjoying children on an amusement park ride.
155014252.jpg	1892	val	Kids are riding a swinging carnival ride	A swinging carnival ride are riding Kids
155014252.jpg	1892	val	Children are swinging in the air.	The air are swinging Children.
1554086730.jpg	1902	val	Two people are holding a large upside-down earth globe, about 4' in diameter, and a child appears to be jumping over Antarctica.	"""A large upside-down earth globe are holding two people, about 4' in diameter, and a child appears to be jumping over Antarctica."""
1554086730.jpg	1902	val	Three boys are playing outside, and two are holding a giant ball that looks like a globe while the other jumps up high over it.	A giant ball that looks like a globe are playing outside, and two boys are holding three while the other jumps up high over it.
1554086730.jpg	1902	val	Three people playing with a large ball that looks like a globe.	A large ball that looks like a globe playing with three people.
1554086730.jpg	1902	val	Two young men hold a large ball while a third jumps over it.	A large ball hold two young men while a third jumps over it.
156249400.jpg	1933	val	One man wearing camouflage pants and green t-shirt stands with one foot on a square while another man wearing the same type of clothing reaches out with a baseball glove on his left hand.	One foot wearing camouflage pants and green t-shirt stands with one man on a square while a man wearing the same type of clothing reaches out with another man on his left hand.
156249400.jpg	1933	val	Two soldiers are playing baseball and touching the base.	baseball and touching the base are playing Two soldiers and
156249400.jpg	1933	val	Two men in the military are playing baseball.	Baseball are playing two men in the military.
1567005236.jpg	1943	val	This is a scene of several people walking outside during the day, including a woman with two coffee urns.	A scene of several people walking outside during the day, including a woman with two coffee urns is This.
1567005236.jpg	1943	val	A woman in a black dress is pushing a cart with thermos down a paved walkway.	A cart with thermos is pushing a woman in a black dress down a paved walkway.
